precision_amount,precision_price,exchange,symbol_id,symbol
1.0,0.0001,binance,binance:SEI/USDT:USDT,SEI/USDT:USDT
1.0,1e-08,binance,binance:SFP/BTC,SFP/BTC
1.0,0.0001,binance,binance:SFP/BUSD,SFP/BUSD
1.0,0.0001,binance,binance:SFP/USDT,SFP/USDT
1.0,0.0001,binance,binance:SFP/USDT:USDT,SFP/USDT:USDT
0.1,1e-07,binance,binance:SHELL/BNB,SHELL/BNB
0.1,1e-08,binance,binance:SHELL/BTC,SHELL/BTC
0.1,0.0001,binance,binance:SHELL/FDUSD,SHELL/FDUSD
0.1,0.01,binance,binance:SHELL/TRY,SHELL/TRY
0.1,0.0001,binance,binance:SHELL/USDC,SHELL/USDC
0.1,0.0001,binance,binance:SHELL/USDT,SHELL/USDT
1.0,0.0001,binance,binance:SHELL/USDT:USDT,SHELL/USDT:USDT
1.0,1e-08,binance,binance:SHIB/AUD,SHIB/AUD
1.0,1e-08,binance,binance:SHIB/BRL,SHIB/BRL
1.0,1e-08,binance,binance:SHIB/BUSD,SHIB/BUSD
1.0,1e-07,binance,binance:SHIB/DOGE,SHIB/DOGE
1.0,1e-08,binance,binance:SHIB/EUR,SHIB/EUR
1.0,1e-08,binance,binance:SHIB/FDUSD,SHIB/FDUSD
1.0,1e-08,binance,binance:SHIB/GBP,SHIB/GBP
1.0,1e-06,binance,binance:SHIB/JPY,SHIB/JPY
1.0,1e-07,binance,binance:SHIB/RUB,SHIB/RUB
1.0,1e-07,binance,binance:SHIB/TRY,SHIB/TRY
1.0,1e-08,binance,binance:SHIB/TUSD,SHIB/TUSD
1.0,1e-06,binance,binance:SHIB/UAH,SHIB/UAH
1.0,1e-08,binance,binance:SHIB/USDC,SHIB/USDC
1.0,1e-08,binance,binance:SHIB/USDT,SHIB/USDT
1.0,1e-08,binance,binance:SIGN/BNB,SIGN/BNB
1.0,1e-05,binance,binance:SIGN/FDUSD,SIGN/FDUSD
1.0,0.001,binance,binance:SIGN/TRY,SIGN/TRY
1.0,1e-05,binance,binance:SIGN/USDC,SIGN/USDC
1.0,1e-05,binance,binance:SIGN/USDT,SIGN/USDT
1.0,1e-05,binance,binance:SIGN/USDT:USDT,SIGN/USDT:USDT
1.0,1e-05,binance,binance:SIREN/USDT:USDT,SIREN/USDT:USDT
1.0,1e-05,binance,binance:SKATE/USDT:USDT,SKATE/USDT:USDT
1.0,1e-08,binance,binance:SKL/BTC,SKL/BTC
1.0,1e-05,binance,binance:SKL/BUSD,SKL/BUSD
1.0,0.001,binance,binance:SKL/TRY,SKL/TRY
1.0,1e-05,binance,binance:SKL/USDT,SKL/USDT
1.0,1e-05,binance,binance:SKL/USDT:USDT,SKL/USDT:USDT
1.0,1e-05,binance,binance:SKYAI/USDT:USDT,SKYAI/USDT:USDT
1.0,1e-05,binance,binance:SLERF/USDT:USDT,SLERF/USDT:USDT
0.1,1e-08,binance,binance:SLF/BTC,SLF/BTC
0.1,0.01,binance,binance:SLF/TRY,SLF/TRY
0.1,0.0001,binance,binance:SLF/USDC,SLF/USDC
0.1,0.0001,binance,binance:SLF/USDT,SLF/USDT
1.0,0.1,binance,binance:SLP/BIDR,SLP/BIDR
1.0,1e-08,binance,binance:SLP/BNB,SLP/BNB
1.0,1e-06,binance,binance:SLP/BUSD,SLP/BUSD
1.0,1e-08,binance,binance:SLP/ETH,SLP/ETH
1.0,1e-05,binance,binance:SLP/TRY,SLP/TRY
1.0,1e-06,binance,binance:SLP/USDT,SLP/USDT
1.0,1e-06,binance,binance:SLP/USDT:USDT,SLP/USDT:USDT
1.0,1e-08,binance,binance:SNGLS/BTC,SNGLS/BTC
1.0,1e-08,binance,binance:SNGLS/ETH,SNGLS/ETH
1.0,1e-08,binance,binance:SNM/BTC,SNM/BTC
1.0,0.0001,binance,binance:SNM/BUSD,SNM/BUSD
1.0,1e-08,binance,binance:SNM/ETH,SNM/ETH
1.0,1e-08,binance,binance:SNT/BTC,SNT/BTC
1.0,1e-05,binance,binance:SNT/BUSD,SNT/BUSD
1.0,1e-08,binance,binance:SNT/ETH,SNT/ETH
1.0,1e-05,binance,binance:SNT/USDT,SNT/USDT
1.0,1e-05,binance,binance:SNT/USDT:USDT,SNT/USDT:USDT
0.1,1e-05,binance,binance:SNX/BNB,SNX/BNB
0.1,1e-08,binance,binance:SNX/BTC,SNX/BTC
0.1,0.001,binance,binance:SNX/BUSD,SNX/BUSD
0.01,1e-06,binance,binance:SNX/ETH,SNX/ETH
0.1,0.01,binance,binance:SNX/TRY,SNX/TRY
0.1,0.001,binance,binance:SNX/USDT,SNX/USDT
0.1,0.001,binance,binance:SNX/USDT:USDT,SNX/USDT:USDT
0.001,1.0,binance,binance:SOL/ARS,SOL/ARS
0.001,0.01,binance,binance:SOL/AUD,SOL/AUD
0.0001,1.0,binance,binance:SOL/BIDR,SOL/BIDR
0.001,0.0001,binance,binance:SOL/BNB,SOL/BNB
0.001,0.1,binance,binance:SOL/BRL,SOL/BRL
0.001,1e-07,binance,binance:SOL/BTC,SOL/BTC
0.01,0.01,binance,binance:SOL/BUSD,SOL/BUSD
0.001,1e-05,binance,binance:SOL/ETH,SOL/ETH
0.001,0.01,binance,binance:SOL/EUR,SOL/EUR
0.001,0.01,binance,binance:SOL/FDUSD,SOL/FDUSD
0.01,0.01,binance,binance:SOL/GBP,SOL/GBP
0.001,1.0,binance,binance:SOL/JPY,SOL/JPY
0.001,1.0,binance,binance:SOL/MXN,SOL/MXN
0.01,1.0,binance,binance:SOL/RUB,SOL/RUB
0.001,0.1,binance,binance:SOL/TRY,SOL/TRY
0.001,0.01,binance,binance:SOL/TUSD,SOL/TUSD
1.0,0.01,binance,binance:SOL/USD:SOL,SOL/USD:SOL
1.0,0.01,binance,binance:SOL/USD:SOL-250926,SOL/USD:SOL-250926
1.0,0.01,binance,binance:SOL/USD:SOL-251226,SOL/USD:SOL-251226
0.001,0.01,binance,binance:SOL/USDC,SOL/USDC
0.01,0.01,binance,binance:SOL/USDC:USDC,SOL/USDC:USDC
0.001,0.01,binance,binance:SOL/USDT,SOL/USDT
0.01,0.01,binance,binance:SOL/USDT:USDT,SOL/USDT:USDT
1.0,1e-08,binance,binance:SOLV/BNB,SOLV/BNB
1.0,1e-05,binance,binance:SOLV/FDUSD,SOLV/FDUSD
1.0,0.001,binance,binance:SOLV/TRY,SOLV/TRY
1.0,1e-05,binance,binance:SOLV/USDT,SOLV/USDT
1.0,1e-05,binance,binance:SOLV/USDT:USDT,SOLV/USDT:USDT
0.1,0.0001,binance,binance:SONIC/USDT:USDT,SONIC/USDT:USDT
1.0,1e-05,binance,binance:SOON/USDT:USDT,SOON/USDT:USDT
1.0,1e-08,binance,binance:SOPH/BNB,SOPH/BNB
1.0,1e-05,binance,binance:SOPH/FDUSD,SOPH/FDUSD
1.0,0.001,binance,binance:SOPH/TRY,SOPH/TRY
1.0,1e-05,binance,binance:SOPH/USDC,SOPH/USDC
1.0,1e-05,binance,binance:SOPH/USDT,SOPH/USDT
1.0,1e-06,binance,binance:SOPH/USDT:USDT,SOPH/USDT:USDT
1.0,1e-07,binance,binance:SPARTA/BNB,SPARTA/BNB
1.0,1e-08,binance,binance:SPELL/BNB,SPELL/BNB
1.0,1e-08,binance,binance:SPELL/BTC,SPELL/BTC
1.0,1e-07,binance,binance:SPELL/BUSD,SPELL/BUSD
1.0,1e-05,binance,binance:SPELL/TRY,SPELL/TRY
1.0,1e-07,binance,binance:SPELL/USDT,SPELL/USDT
1.0,1e-07,binance,binance:SPELL/USDT:USDT,SPELL/USDT:USDT
1.0,1e-08,binance,binance:SPK/BNB,SPK/BNB
1.0,1e-06,binance,binance:SPK/FDUSD,SPK/FDUSD
1.0,0.0001,binance,binance:SPK/TRY,SPK/TRY
1.0,1e-06,binance,binance:SPK/USDC,SPK/USDC
1.0,1e-06,binance,binance:SPK/USDT,SPK/USDT
1.0,1e-05,binance,binance:SPK/USDT:USDT,SPK/USDT:USDT
1.0,0.0001,binance,binance:SPX/USDT:USDT,SPX/USDT:USDT
1.0,1e-05,binance,binance:SQD/USDT:USDT,SQD/USDT:USDT
0.001,1.0,binance,binance:SRM/BIDR,SRM/BIDR
0.1,1e-07,binance,binance:SRM/BNB,SRM/BNB
0.1,1e-08,binance,binance:SRM/BTC,SRM/BTC
0.1,1e-05,binance,binance:SRM/BUSD,SRM/BUSD
0.1,1e-05,binance,binance:SRM/USDT,SRM/USDT
0.01,1e-07,binance,binance:SSV/BTC,SSV/BTC
0.001,0.01,binance,binance:SSV/BUSD,SSV/BUSD
0.01,1e-06,binance,binance:SSV/ETH,SSV/ETH
0.001,0.01,binance,binance:SSV/TUSD,SSV/TUSD
0.001,0.01,binance,binance:SSV/USDT,SSV/USDT
0.01,0.001,binance,binance:SSV/USDT:USDT,SSV/USDT:USDT
0.1,1e-05,binance,binance:STEEM/BNB,STEEM/BNB
1.0,1e-08,binance,binance:STEEM/BTC,STEEM/BTC
0.1,0.0001,binance,binance:STEEM/BUSD,STEEM/BUSD
1.0,1e-07,binance,binance:STEEM/ETH,STEEM/ETH
0.1,0.0001,binance,binance:STEEM/USDC,STEEM/USDC
0.1,0.0001,binance,binance:STEEM/USDT,STEEM/USDT
1.0,1e-05,binance,binance:STEEM/USDT:USDT,STEEM/USDT:USDT
0.1,1e-08,binance,binance:STG/BTC,STG/BTC
0.1,0.0001,binance,binance:STG/BUSD,STG/BUSD
0.1,0.0001,binance,binance:STG/USDT,STG/USDT
1.0,0.0001,binance,binance:STG/USDT:USDT,STG/USDT:USDT
1.0,1e-08,binance,binance:STMX/BTC,STMX/BTC
1.0,1e-06,binance,binance:STMX/BUSD,STMX/BUSD
1.0,1e-08,binance,binance:STMX/ETH,STMX/ETH
1.0,0.0001,binance,binance:STMX/TRY,STMX/TRY
1.0,1e-06,binance,binance:STMX/USDT,STMX/USDT
1.0,1e-05,binance,binance:STMX/USDT:USDT,STMX/USDT:USDT
0.1,1e-08,binance,binance:STO/BNB,STO/BNB
0.1,0.0001,binance,binance:STO/FDUSD,STO/FDUSD
0.1,0.001,binance,binance:STO/TRY,STO/TRY
0.1,0.0001,binance,binance:STO/USDC,STO/USDC
0.1,0.0001,binance,binance:STO/USDT,STO/USDT
1.0,1e-05,binance,binance:STO/USDT:USDT,STO/USDT:USDT
1.0,1e-08,binance,binance:STORJ/BTC,STORJ/BTC
1.0,0.0001,binance,binance:STORJ/BUSD,STORJ/BUSD
1.0,1e-07,binance,binance:STORJ/ETH,STORJ/ETH
0.1,0.01,binance,binance:STORJ/TRY,STORJ/TRY
1.0,0.0001,binance,binance:STORJ/USDT,STORJ/USDT
1.0,0.0001,binance,binance:STORJ/USDT:USDT,STORJ/USDT:USDT
1.0,1e-07,binance,binance:STORM/BNB,STORM/BNB
1.0,1e-08,binance,binance:STORM/BTC,STORM/BTC
1.0,1e-08,binance,binance:STORM/ETH,STORM/ETH
1.0,1e-06,binance,binance:STORM/USDT,STORM/USDT
1.0,1e-06,binance,binance:STPT/BNB,STPT/BNB
1.0,1e-08,binance,binance:STPT/BTC,STPT/BTC
0.1,1e-05,binance,binance:STPT/BUSD,STPT/BUSD
0.1,1e-05,binance,binance:STPT/USDT,STPT/USDT
1.0,1e-05,binance,binance:STPT/USDT:USDT,STPT/USDT:USDT
0.1,1e-05,binance,binance:STRAT/BNB,STRAT/BNB
1.0,1e-08,binance,binance:STRAT/BTC,STRAT/BTC
0.01,0.0001,binance,binance:STRAT/BUSD,STRAT/BUSD
0.01,1e-06,binance,binance:STRAT/ETH,STRAT/ETH
0.01,0.0001,binance,binance:STRAT/USDT,STRAT/USDT
1.0,1e-08,binance,binance:STRAX/BTC,STRAX/BTC
0.1,0.001,binance,binance:STRAX/BUSD,STRAX/BUSD
0.1,1e-07,binance,binance:STRAX/ETH,STRAX/ETH
1.0,0.001,binance,binance:STRAX/TRY,STRAX/TRY
1.0,1e-05,binance,binance:STRAX/USDT,STRAX/USDT
1.0,0.0001,binance,binance:STRAX/USDT:USDT,STRAX/USDT:USDT
0.01,1e-08,binance,binance:STRK/BTC,STRK/BTC
0.01,0.0001,binance,binance:STRK/FDUSD,STRK/FDUSD
0.01,0.01,binance,binance:STRK/TRY,STRK/TRY
0.01,0.0001,binance,binance:STRK/USDC,STRK/USDC
0.01,0.0001,binance,binance:STRK/USDT,STRK/USDT
0.1,0.0001,binance,binance:STRK/USDT:USDT,STRK/USDT:USDT
0.1,1e-06,binance,binance:STX/BNB,STX/BNB
0.1,1e-08,binance,binance:STX/BTC,STX/BTC
0.1,0.0001,binance,binance:STX/BUSD,STX/BUSD
0.1,0.001,binance,binance:STX/FDUSD,STX/FDUSD
0.1,0.01,binance,binance:STX/TRY,STX/TRY
0.1,0.001,binance,binance:STX/USDC,STX/USDC
0.1,0.001,binance,binance:STX/USDT,STX/USDT
1.0,0.0001,binance,binance:STX/USDT:USDT,STX/USDT:USDT
1.0,1e-08,binance,binance:SUB/BTC,SUB/BTC
1.0,1e-08,binance,binance:SUB/ETH,SUB/ETH
0.1,1e-06,binance,binance:SUI/BNB,SUI/BNB
0.1,0.01,binance,binance:SUI/BRL,SUI/BRL
0.1,1e-08,binance,binance:SUI/BTC,SUI/BTC
0.1,0.0001,binance,binance:SUI/EUR,SUI/EUR
0.1,0.0001,binance,binance:SUI/FDUSD,SUI/FDUSD
0.01,0.01,binance,binance:SUI/JPY,SUI/JPY
0.1,0.01,binance,binance:SUI/TRY,SUI/TRY
0.1,0.0001,binance,binance:SUI/TUSD,SUI/TUSD
1.0,0.0001,binance,binance:SUI/USD:SUI,SUI/USD:SUI
0.1,0.0001,binance,binance:SUI/USDC,SUI/USDC
0.1,1e-05,binance,binance:SUI/USDC:USDC,SUI/USDC:USDC
0.1,0.0001,binance,binance:SUI/USDT,SUI/USDT
0.1,0.0001,binance,binance:SUI/USDT:USDT,SUI/USDT:USDT
0.001,1e-06,binance,binance:SUN/BTC,SUN/BTC
1.0,1e-05,binance,binance:SUN/BUSD,SUN/BUSD
1.0,0.0001,binance,binance:SUN/TRY,SUN/TRY
1.0,1e-05,binance,binance:SUN/USDT,SUN/USDT
1.0,1e-06,binance,binance:SUN/USDT:USDT,SUN/USDT:USDT
1.0,1e-08,binance,binance:SUPER/BTC,SUPER/BTC
1.0,0.0001,binance,binance:SUPER/BUSD,SUPER/BUSD
1.0,0.0001,binance,binance:SUPER/FDUSD,SUPER/FDUSD
0.1,0.01,binance,binance:SUPER/TRY,SUPER/TRY
1.0,0.0001,binance,binance:SUPER/USDT,SUPER/USDT
1.0,0.0001,binance,binance:SUPER/USDT:USDT,SUPER/USDT:USDT
0.1,1e-08,binance,binance:SUSD/BTC,SUSD/BTC
1.0,1e-07,binance,binance:SUSD/ETH,SUSD/ETH
0.1,0.001,binance,binance:SUSD/USDT,SUSD/USDT
0.1,1e-06,binance,binance:SUSHI/BNB,SUSHI/BNB
0.1,1e-08,binance,binance:SUSHI/BTC,SUSHI/BTC
0.1,0.001,binance,binance:SUSHI/BUSD,SUSHI/BUSD
0.1,0.01,binance,binance:SUSHI/TRY,SUSHI/TRY
0.1,0.001,binance,binance:SUSHI/USDC,SUSHI/USDC
0.1,0.001,binance,binance:SUSHI/USDT,SUSHI/USDT
1.0,0.0001,binance,binance:SUSHI/USDT:USDT,SUSHI/USDT:USDT
0.01,0.001,binance,binance:SUSHIDOWN/USDT,SUSHIDOWN/USDT
0.01,1e-06,binance,binance:SUSHIUP/USDT,SUSHIUP/USDT
1.0,1e-05,binance,binance:SWARMS/USDT:USDT,SWARMS/USDT:USDT
1.0,1e-05,binance,binance:SWELL/USDT:USDT,SWELL/USDT:USDT
1.0,1e-06,binance,binance:SWRV/BNB,SWRV/BNB
1.0,0.0001,binance,binance:SWRV/BUSD,SWRV/BUSD
0.1,0.001,binance,binance:SXP/AUD,SXP/AUD
0.1,1.0,binance,binance:SXP/BIDR,SXP/BIDR
0.1,1e-06,binance,binance:SXP/BNB,SXP/BNB
0.1,1e-08,binance,binance:SXP/BTC,SXP/BTC
0.1,0.0001,binance,binance:SXP/BUSD,SXP/BUSD
0.1,0.0001,binance,binance:SXP/EUR,SXP/EUR
0.1,0.001,binance,binance:SXP/GBP,SXP/GBP
0.1,0.001,binance,binance:SXP/TRY,SXP/TRY
0.1,0.0001,binance,binance:SXP/USDT,SXP/USDT
0.1,0.0001,binance,binance:SXP/USDT:USDT,SXP/USDT:USDT
0.01,1e-05,binance,binance:SXPDOWN/USDT,SXPDOWN/USDT
0.01,1e-05,binance,binance:SXPUP/USDT,SXPUP/USDT
0.1,1e-08,binance,binance:SXT/BNB,SXT/BNB
0.1,0.0001,binance,binance:SXT/FDUSD,SXT/FDUSD
0.1,0.001,binance,binance:SXT/TRY,SXT/TRY
0.1,0.0001,binance,binance:SXT/USDC,SXT/USDC
0.1,0.0001,binance,binance:SXT/USDT,SXT/USDT
1.0,1e-05,binance,binance:SXT/USDT:USDT,SXT/USDT:USDT
0.1,1e-08,binance,binance:SYN/BTC,SYN/BTC
0.1,0.0001,binance,binance:SYN/USDC,SYN/USDC
0.1,0.0001,binance,binance:SYN/USDT,SYN/USDT
1.0,0.0001,binance,binance:SYN/USDT:USDT,SYN/USDT:USDT
0.1,0.001,binance,binance:SYRUP/TRY,SYRUP/TRY
0.1,0.0001,binance,binance:SYRUP/USDC,SYRUP/USDC
0.1,0.0001,binance,binance:SYRUP/USDT,SYRUP/USDT
1.0,1e-05,binance,binance:SYRUP/USDT:USDT,SYRUP/USDT:USDT
1.0,1e-06,binance,binance:SYS/BNB,SYS/BNB
1.0,1e-08,binance,binance:SYS/BTC,SYS/BTC
1.0,0.0001,binance,binance:SYS/BUSD,SYS/BUSD
1.0,1e-08,binance,binance:SYS/ETH,SYS/ETH
1.0,1e-05,binance,binance:SYS/USDT,SYS/USDT
1.0,1e-05,binance,binance:SYS/USDT:USDT,SYS/USDT:USDT
0.1,1e-05,binance,binance:T/BUSD,T/BUSD
0.1,1e-05,binance,binance:T/USDC,T/USDC
0.1,1e-05,binance,binance:T/USDT,T/USDT
1.0,1e-05,binance,binance:T/USDT:USDT,T/USDT:USDT
1.0,1e-05,binance,binance:TA/USDT:USDT,TA/USDT:USDT
1.0,1e-05,binance,binance:TAC/USDT:USDT,TAC/USDT:USDT
1.0,1e-07,binance,binance:TAG/USDT:USDT,TAG/USDT:USDT
1.0,0.0001,binance,binance:TAIKO/USDT:USDT,TAIKO/USDT:USDT
1.0,1e-05,binance,binance:TANSSI/USDT:USDT,TANSSI/USDT:USDT
0.0001,1e-06,binance,binance:TAO/BTC,TAO/BTC
0.0001,0.1,binance,binance:TAO/FDUSD,TAO/FDUSD
0.0001,1.0,binance,binance:TAO/TRY,TAO/TRY
0.0001,0.1,binance,binance:TAO/USDC,TAO/USDC
0.0001,0.1,binance,binance:TAO/USDT,TAO/USDT
0.001,0.01,binance,binance:TAO/USDT:USDT,TAO/USDT:USDT
1.0,1e-07,binance,binance:TCT/BNB,TCT/BNB
1.0,1e-08,binance,binance:TCT/BTC,TCT/BTC
1.0,1e-05,binance,binance:TCT/USDT,TCT/USDT
1.0,1e-07,binance,binance:TFUEL/BNB,TFUEL/BNB
1.0,1e-08,binance,binance:TFUEL/BTC,TFUEL/BTC
1.0,0.0001,binance,binance:TFUEL/BUSD,TFUEL/BUSD
1.0,1e-06,binance,binance:TFUEL/PAX,TFUEL/PAX
1.0,1e-06,binance,binance:TFUEL/TUSD,TFUEL/TUSD
1.0,1e-06,binance,binance:TFUEL/USDC,TFUEL/USDC
1.0,1e-05,binance,binance:TFUEL/USDT,TFUEL/USDT
0.1,1e-07,binance,binance:THE/BNB,THE/BNB
0.1,1e-08,binance,binance:THE/BTC,THE/BTC
0.1,0.0001,binance,binance:THE/FDUSD,THE/FDUSD
0.1,0.001,binance,binance:THE/TRY,THE/TRY
0.1,0.0001,binance,binance:THE/USDC,THE/USDC
0.1,0.0001,binance,binance:THE/USDT,THE/USDT
0.1,0.0001,binance,binance:THE/USDT:USDT,THE/USDT:USDT
0.1,1e-06,binance,binance:THETA/BNB,THETA/BNB
0.1,1e-08,binance,binance:THETA/BTC,THETA/BTC
0.1,0.001,binance,binance:THETA/BUSD,THETA/BUSD
0.1,1e-07,binance,binance:THETA/ETH,THETA/ETH
0.1,0.001,binance,binance:THETA/EUR,THETA/EUR
0.1,0.001,binance,binance:THETA/FDUSD,THETA/FDUSD
0.1,0.01,binance,binance:THETA/TRY,THETA/TRY
1.0,0.001,binance,binance:THETA/USD:THETA,THETA/USD:THETA
0.1,0.001,binance,binance:THETA/USDC,THETA/USDC
0.1,0.001,binance,binance:THETA/USDT,THETA/USDT
0.1,0.0001,binance,binance:THETA/USDT:USDT,THETA/USDT:USDT
0.01,1e-07,binance,binance:TIA/BTC,TIA/BTC
0.01,0.001,binance,binance:TIA/FDUSD,TIA/FDUSD
0.01,0.1,binance,binance:TIA/TRY,TIA/TRY
0.01,0.001,binance,binance:TIA/TUSD,TIA/TUSD
0.01,0.001,binance,binance:TIA/USDC,TIA/USDC
1.0,0.0001,binance,binance:TIA/USDC:USDC,TIA/USDC:USDC
0.01,0.001,binance,binance:TIA/USDT,TIA/USDT
1.0,0.0001,binance,binance:TIA/USDT:USDT,TIA/USDT:USDT
0.1,0.01,binance,binance:TKO/BIDR,TKO/BIDR
0.1,1e-08,binance,binance:TKO/BTC,TKO/BTC
0.1,0.0001,binance,binance:TKO/BUSD,TKO/BUSD
0.1,0.0001,binance,binance:TKO/USDT,TKO/USDT
1.0,1e-07,binance,binance:TLM/BNB,TLM/BNB
1.0,1e-08,binance,binance:TLM/BTC,TLM/BTC
1.0,1e-05,binance,binance:TLM/BUSD,TLM/BUSD
1.0,1e-05,binance,binance:TLM/FDUSD,TLM/FDUSD
1.0,0.0001,binance,binance:TLM/TRY,TLM/TRY
1.0,1e-05,binance,binance:TLM/USDC,TLM/USDC
1.0,1e-05,binance,binance:TLM/USDT,TLM/USDT
1.0,1e-06,binance,binance:TLM/USDT:USDT,TLM/USDT:USDT
1.0,1e-08,binance,binance:TNB/BTC,TNB/BTC
1.0,1e-08,binance,binance:TNB/ETH,TNB/ETH
0.1,1e-08,binance,binance:TNSR/BTC,TNSR/BTC
0.1,0.0001,binance,binance:TNSR/FDUSD,TNSR/FDUSD
0.1,0.01,binance,binance:TNSR/TRY,TNSR/TRY
0.1,0.0001,binance,binance:TNSR/USDC,TNSR/USDC
0.1,0.0001,binance,binance:TNSR/USDT,TNSR/USDT
0.1,0.0001,binance,binance:TNSR/USDT:USDT,TNSR/USDT:USDT
1.0,1e-08,binance,binance:TNT/BTC,TNT/BTC
1.0,1e-08,binance,binance:TNT/ETH,TNT/ETH
1.0,1e-05,binance,binance:TOKEN/USDT:USDT,TOKEN/USDT:USDT
0.1,1e-05,binance,binance:TOMO/BNB,TOMO/BNB
0.1,1e-08,binance,binance:TOMO/BTC,TOMO/BTC
0.1,0.0001,binance,binance:TOMO/BUSD,TOMO/BUSD
0.1,0.01,binance,binance:TOMO/TRY,TOMO/TRY
0.01,0.0001,binance,binance:TOMO/USDC,TOMO/USDC
0.1,0.0001,binance,binance:TOMO/USDT,TOMO/USDT
0.01,1e-08,binance,binance:TON/BTC,TON/BTC
0.01,0.001,binance,binance:TON/FDUSD,TON/FDUSD
0.01,0.1,binance,binance:TON/TRY,TON/TRY
0.01,0.001,binance,binance:TON/USDC,TON/USDC
0.01,0.001,binance,binance:TON/USDT,TON/USDT
0.1,0.0001,binance,binance:TON/USDT:USDT,TON/USDT:USDT
0.01,1e-05,binance,binance:TORN/BNB,TORN/BNB
0.01,1e-07,binance,binance:TORN/BTC,TORN/BTC
0.01,0.001,binance,binance:TORN/BUSD,TORN/BUSD
0.01,0.01,binance,binance:TORN/USDT,TORN/USDT
1.0,1e-08,binance,binance:TOWNS/BNB,TOWNS/BNB
1.0,1e-05,binance,binance:TOWNS/FDUSD,TOWNS/FDUSD
1.0,0.001,binance,binance:TOWNS/TRY,TOWNS/TRY
1.0,1e-05,binance,binance:TOWNS/USDC,TOWNS/USDC
1.0,1e-05,binance,binance:TOWNS/USDT,TOWNS/USDT
1.0,1e-05,binance,binance:TOWNS/USDT:USDT,TOWNS/USDT:USDT
0.001,0.001,binance,binance:TRB/BNB,TRB/BNB
0.001,1e-06,binance,binance:TRB/BTC,TRB/BTC
0.01,0.01,binance,binance:TRB/BUSD,TRB/BUSD
0.001,0.01,binance,binance:TRB/FDUSD,TRB/FDUSD
0.001,1.0,binance,binance:TRB/TRY,TRB/TRY
0.001,0.01,binance,binance:TRB/USDC,TRB/USDC
0.001,0.01,binance,binance:TRB/USDT,TRB/USDT
0.1,0.001,binance,binance:TRB/USDT:USDT,TRB/USDT:USDT
0.1,1e-07,binance,binance:TREE/BNB,TREE/BNB
0.1,0.0001,binance,binance:TREE/FDUSD,TREE/FDUSD
0.1,0.01,binance,binance:TREE/TRY,TREE/TRY
0.1,0.0001,binance,binance:TREE/USDC,TREE/USDC
0.1,0.0001,binance,binance:TREE/USDT,TREE/USDT
1.0,0.0001,binance,binance:TREE/USDT:USDT,TREE/USDT:USDT
1.0,1e-06,binance,binance:TRIBE/BNB,TRIBE/BNB
1.0,1e-08,binance,binance:TRIBE/BTC,TRIBE/BTC
1.0,0.0001,binance,binance:TRIBE/BUSD,TRIBE/BUSD
1.0,0.0001,binance,binance:TRIBE/USDT,TRIBE/USDT
0.1,1e-05,binance,binance:TRIG/BNB,TRIG/BNB
0.01,1e-07,binance,binance:TRIG/BTC,TRIG/BTC
0.01,1e-06,binance,binance:TRIG/ETH,TRIG/ETH
1.0,1e-08,binance,binance:TROY/BNB,TROY/BNB
1.0,1e-08,binance,binance:TROY/BTC,TROY/BTC
1.0,1e-06,binance,binance:TROY/BUSD,TROY/BUSD
1.0,0.0001,binance,binance:TROY/TRY,TROY/TRY
1.0,1e-06,binance,binance:TROY/USDC,TROY/USDC
1.0,1e-06,binance,binance:TROY/USDT,TROY/USDT
1.0,1e-06,binance,binance:TROY/USDT:USDT,TROY/USDT:USDT
1.0,1e-08,binance,binance:TRU/BTC,TRU/BTC
0.01,0.0001,binance,binance:TRU/BUSD,TRU/BUSD
1.0,0.01,binance,binance:TRU/RUB,TRU/RUB
1.0,0.001,binance,binance:TRU/TRY,TRU/TRY
1.0,0.0001,binance,binance:TRU/USDT,TRU/USDT
1.0,1e-05,binance,binance:TRU/USDT:USDT,TRU/USDT:USDT
0.01,0.01,binance,binance:TRUMP/BRL,TRUMP/BRL
0.001,0.01,binance,binance:TRUMP/EUR,TRUMP/EUR
0.001,0.01,binance,binance:TRUMP/FDUSD,TRUMP/FDUSD
0.001,0.1,binance,binance:TRUMP/TRY,TRUMP/TRY
0.001,0.01,binance,binance:TRUMP/USDC,TRUMP/USDC
0.01,0.001,binance,binance:TRUMP/USDC:USDC,TRUMP/USDC:USDC
0.001,0.01,binance,binance:TRUMP/USDT,TRUMP/USDT
0.01,0.001,binance,binance:TRUMP/USDT:USDT,TRUMP/USDT:USDT
1.0,0.0001,binance,binance:TRX/AUD,TRX/AUD
1.0,1e-07,binance,binance:TRX/BNB,TRX/BNB
1.0,1e-08,binance,binance:TRX/BTC,TRX/BTC
0.1,1e-05,binance,binance:TRX/BUSD,TRX/BUSD
1.0,1e-08,binance,binance:TRX/ETH,TRX/ETH
1.0,0.0001,binance,binance:TRX/EUR,TRX/EUR
0.1,0.0001,binance,binance:TRX/FDUSD,TRX/FDUSD
0.01,0.01,binance,binance:TRX/JPY,TRX/JPY
0.01,0.01,binance,binance:TRX/NGN,TRX/NGN
0.1,1e-05,binance,binance:TRX/PAX,TRX/PAX
1.0,0.001,binance,binance:TRX/TRY,TRX/TRY
0.1,1e-05,binance,binance:TRX/TUSD,TRX/TUSD
